1	0
2	0
3	0
4	0
5	0
6	175
7	233
8	176
9	176
10	235
11	166
12	238
13	115
14	170
15	83
16	65
17	164
18	174
19	115
20	37
21	209
22	209
23	146
24	151
25	213
26	192
27	205
28	156
29	157
30	158
31	90
32	91
33	190
34	172
35	171
36	174
37	174
38	144
39	208
40	108
41	109
42	223
43	111
44	56
45	237
46	150
47	238
48	14
49	195
50	150
51	16
52	17
53	17
54	18
55	142
56	155
57	157
58	157
59	41
60	159
61	178
62	79
63	80
64	81
65	118
66	36
67	38
68	129
69	129
70	41
71	19
72	20
73	20
74	142
75	142
76	143
77	213
78	93
79	60
80	58
81	59
82	60
83	61
84	63
85	64
86	65
87	66
88	67
89	69
90	70
91	222
92	222
93	223
94	224
95	225
96	111
97	102
98	66
99	67
100	67
101	117
102	58
103	53
104	96
105	97
106	97
107	98
108	99
109	100
110	74
111	109
112	109
113	111
114	111
115	115
116	113
117	114
118	115
119	117
120	119
121	120
122	121
123	122
124	123
125	111
126	125
127	125
128	125
129	41
130	105
131	194
132	131
133	169
134	143
135	99
136	64
137	65
138	66
139	166
140	70
141	70
142	117
143	189
144	149
145	189
146	80
147	154
148	81
149	182
150	180
151	181
152	240
153	38
154	177
155	80
156	109
157	82
158	162
159	56
160	219
161	237
162	238
163	239
164	197
165	42
166	43
167	44
168	238
169	46
170	47
171	111
172	24
173	25
174	26
175	27
176	101
177	29
178	59
179	60
180	112
181	28
182	33
183	32
184	33
185	91
186	42
187	146
188	46
189	39
190	39
191	105
192	217
193	194
194	220
195	203
196	109
197	204
198	240
199	0
200	0
201	0
202	0
203	0
