1	0
2	0
3	0
4	0
5	0
6	80
7	80
8	83
9	83
10	84
11	181
12	42
13	42
14	42
15	12
16	12
17	13
18	14
19	16
20	16
21	17
22	18
23	19
24	21
25	21
26	22
27	23
28	24
29	25
30	170
31	27
32	28
33	59
34	69
35	231
36	12
37	47
38	14
39	14
40	16
41	121
42	185
43	186
44	50
45	51
46	52
47	29
48	55
49	56
50	49
51	206
52	207
53	207
54	208
55	235
56	209
57	210
58	69
59	231
60	121
61	75
62	77
63	78
64	79
65	79
66	81
67	82
68	83
69	84
70	85
71	87
72	88
73	89
74	90
75	10
76	93
77	11
78	12
79	13
80	14
81	15
82	80
83	104
84	20
85	21
86	61
87	177
88	63
89	65
90	65
91	120
92	121
93	122
94	123
95	124
96	108
97	108
98	62
99	226
100	101
101	159
102	102
103	18
104	18
105	123
106	141
107	20
108	26
109	27
110	28
111	153
112	153
113	153
114	154
115	155
116	156
117	156
118	158
119	159
120	160
121	161
122	163
123	164
124	165
125	166
126	166
127	167
128	168
129	169
130	169
131	170
132	171
133	171
134	172
135	173
136	174
137	176
138	177
139	177
140	92
141	93
142	94
143	184
144	185
145	15
146	28
147	57
148	58
149	186
150	187
151	188
152	188
153	189
154	189
155	191
156	191
157	194
158	194
159	195
160	196
161	196
162	35
163	148
164	149
165	232
166	233
167	234
168	235
169	208
170	151
171	212
172	214
173	215
174	106
175	108
176	219
177	57
178	41
179	42
180	193
181	8
182	10
183	222
184	223
185	12
186	12
187	27
188	236
189	229
190	229
191	18
192	20
193	14
194	170
195	127
196	151
197	152
198	226
199	0
200	0
201	0
202	0
203	0
