1	0
2	0
3	0
4	0
5	0
6	47
7	32
8	49
9	7
10	30
11	12
12	36
13	47
14	47
15	48
16	51
17	48
18	9
19	9
20	9
21	13
22	12
23	12
24	14
25	14
26	51
27	6
28	53
29	20
30	50
31	36
32	47
33	30
34	12
35	51
36	32
37	50
38	51
39	34
40	35
41	36
42	36
43	6
44	6
45	36
46	47
47	26
48	48
49	49
50	50
51	7
52	8
53	47
54	48
55	48
56	30
57	49
58	51
59	20
60	36
61	36
62	36
63	28
64	26
65	50
66	50
67	47
68	20
69	6
70	49
71	49
72	48
73	48
74	30
75	6
76	49
77	20
78	7
79	7
80	8
81	48
82	13
83	26
84	26
85	6
86	27
87	27
88	26
89	9
90	30
91	9
92	9
93	9
94	30
95	12
96	50
97	26
98	28
99	26
100	48
101	49
102	49
103	32
104	43
105	48
106	53
107	10
108	9
109	11
110	11
111	13
112	14
113	42
114	43
115	40
116	45
117	26
118	28
119	29
120	30
121	31
122	32
123	33
124	34
125	35
126	36
127	36
128	36
129	38
130	38
131	39
132	40
133	41
134	42
135	44
136	36
137	47
138	42
139	49
140	50
141	26
142	27
143	41
144	27
145	26
146	26
147	7
148	13
149	26
150	42
151	43
152	12
153	32
154	32
155	6
156	6
157	43
158	44
159	46
160	46
161	48
162	30
163	47
164	48
165	50
166	48
167	51
168	50
169	51
170	36
171	36
172	12
173	32
174	14
175	51
176	36
177	36
178	20
179	20
180	47
181	9
182	47
183	50
184	32
185	36
186	48
187	51
188	36
189	36
190	36
191	36
192	46
193	48
194	47
195	49
196	51
197	36
198	36
199	0
200	0
201	0
202	0
203	0
