1	0
2	0
3	0
4	0
5	0
6	45
7	49
8	48
9	50
10	50
11	51
12	53
13	53
14	54
15	36
16	37
17	23
18	24
19	18
20	37
21	6
22	52
23	7
24	56
25	35
26	21
27	38
28	38
29	40
30	40
31	41
32	42
33	34
34	35
35	36
36	37
37	55
38	56
39	57
40	38
41	35
42	41
43	36
44	37
45	38
46	56
47	17
48	18
49	19
50	23
51	35
52	24
53	19
54	19
55	43
56	41
57	36
58	37
59	38
60	46
61	47
62	23
63	28
64	28
65	36
66	37
67	37
68	38
69	39
70	41
71	22
72	22
73	24
74	19
75	6
76	21
77	22
78	55
79	57
80	10
81	43
82	44
83	45
84	45
85	46
86	29
87	47
88	50
89	50
90	33
91	34
92	35
93	35
94	36
95	37
96	25
97	55
98	56
99	17
100	18
101	29
102	7
103	7
104	10
105	10
106	11
107	19
108	13
109	35
110	22
111	23
112	23
113	23
114	24
115	25
116	26
117	26
118	28
119	29
120	30
121	31
122	33
123	34
124	35
125	36
126	36
127	37
128	38
129	39
130	39
131	40
132	41
133	41
134	42
135	43
136	44
137	46
138	47
139	47
140	48
141	53
142	53
143	54
144	55
145	30
146	54
147	53
148	54
149	56
150	57
151	58
152	38
153	37
154	18
155	22
156	19
157	20
158	12
159	13
160	14
161	16
162	17
163	18
164	19
165	20
166	58
167	7
168	41
169	52
170	21
171	22
172	36
173	39
174	39
175	40
176	24
177	37
178	37
179	38
180	40
181	16
182	24
183	25
184	10
185	47
186	48
187	24
188	46
189	27
190	29
191	22
192	23
193	40
194	40
195	41
196	21
197	22
198	21
199	0
200	0
201	0
202	0
203	0
