1	0
2	0
3	0
4	0
5	0
6	13
7	126
8	56
9	78
10	56
11	130
12	130
13	130
14	132
15	132
16	107
17	51
18	109
19	130
20	55
21	56
22	97
23	72
24	63
25	123
26	98
27	78
28	11
29	13
30	81
31	79
32	80
33	119
34	81
35	56
36	56
37	119
38	97
39	55
40	56
41	68
42	71
43	71
44	30
45	136
46	74
47	130
48	96
49	119
50	119
51	119
52	89
53	90
54	61
55	124
56	72
57	56
58	97
59	62
60	62
61	28
62	28
63	29
64	29
65	30
66	102
67	56
68	56
69	32
70	130
71	96
72	28
73	28
74	127
75	127
76	128
77	32
78	78
79	28
80	28
81	28
82	29
83	30
84	30
85	32
86	32
87	32
88	33
89	28
90	28
91	29
92	30
93	31
94	119
95	32
96	33
97	13
98	13
99	14
100	30
101	97
102	130
103	130
104	78
105	78
106	78
107	29
108	30
109	56
110	9
111	17
112	16
113	28
114	28
115	22
116	23
117	22
118	24
119	25
120	26
121	28
122	29
123	30
124	28
125	29
126	30
127	30
128	32
129	32
130	24
131	28
132	28
133	56
134	30
135	30
136	31
137	32
138	26
139	52
140	78
141	52
142	75
143	75
144	56
145	56
146	70
147	69
148	69
149	130
150	119
151	74
152	105
153	106
154	107
155	108
156	109
157	56
158	112
159	78
160	10
161	11
162	97
163	97
164	53
165	55
166	56
167	101
168	101
169	71
170	100
171	60
172	73
173	74
174	30
175	146
176	69
177	147
178	97
179	53
180	99
181	56
182	55
183	56
184	57
185	103
186	103
187	119
188	97
189	97
190	98
191	9
192	10
193	10
194	28
195	28
196	143
197	30
198	31
199	0
200	0
201	0
202	0
203	0
