1	0
2	0
3	0
4	0
5	0
6	32
7	33
8	32
9	32
10	29
11	30
12	32
13	32
14	34
15	29
16	32
17	32
18	31
19	50
20	32
21	32
22	32
23	33
24	33
25	32
26	31
27	29
28	50
29	31
30	32
31	10
32	33
33	32
34	31
35	32
36	6
37	6
38	32
39	32
40	6
41	31
42	29
43	8
44	33
45	32
46	33
47	10
48	50
49	10
50	50
51	50
52	29
53	29
54	31
55	31
56	32
57	6
58	50
59	7
60	8
61	8
62	32
63	32
64	33
65	50
66	26
67	29
68	50
69	50
70	31
71	32
72	33
73	31
74	50
75	50
76	8
77	6
78	8
79	31
80	32
81	30
82	30
83	32
84	32
85	45
86	54
87	29
88	31
89	31
90	50
91	32
92	50
93	51
94	50
95	50
96	51
97	52
98	31
99	31
100	29
101	51
102	34
103	29
104	32
105	31
106	31
107	32
108	29
109	29
110	8
111	32
112	32
113	31
114	32
115	6
116	6
117	8
118	8
119	33
120	10
121	31
122	50
123	50
124	29
125	50
126	52
127	45
128	6
129	33
130	6
131	29
132	29
133	29
134	30
135	31
136	50
137	6
138	8
139	8
140	29
141	29
142	29
143	32
144	31
145	32
146	6
147	33
148	6
149	8
150	9
151	8
152	8
153	10
154	50
155	50
156	6
157	51
158	8
159	8
160	29
161	29
162	6
163	7
164	32
165	32
166	33
167	10
168	8
169	30
170	31
171	32
172	32
173	50
174	34
175	6
176	31
177	31
178	32
179	32
180	33
181	6
182	29
183	32
184	33
185	32
186	33
187	34
188	6
189	7
190	7
191	8
192	9
193	10
194	31
195	32
196	32
197	33
198	28
199	0
200	0
201	0
202	0
203	0
