1	0
2	0
3	0
4	0
5	0
6	10
7	11
8	109
9	23
10	23
11	23
12	48
13	71
14	134
15	23
16	46
17	46
18	98
19	120
20	122
21	122
22	122
23	71
24	104
25	105
26	134
27	6
28	34
29	136
30	63
31	64
32	130
33	120
34	90
35	91
36	71
37	71
38	72
39	96
40	97
41	71
42	72
43	71
44	140
45	72
46	71
47	98
48	23
49	144
50	23
51	23
52	23
53	144
54	23
55	134
56	57
57	23
58	46
59	146
60	46
61	57
62	47
63	23
64	71
65	59
66	60
67	53
68	57
69	57
70	23
71	23
72	46
73	46
74	46
75	46
76	144
77	23
78	142
79	141
80	143
81	144
82	144
83	146
84	146
85	147
86	148
87	57
88	23
89	46
90	23
91	57
92	23
93	23
94	23
95	23
96	146
97	144
98	98
99	57
100	53
101	122
102	98
103	71
104	46
105	57
106	119
107	118
108	23
109	76
110	76
111	77
112	71
113	71
114	57
115	98
116	75
117	118
118	57
119	57
120	97
121	71
122	23
123	145
124	122
125	6
126	124
127	122
128	83
129	105
130	106
131	57
132	98
133	98
134	99
135	100
136	101
137	103
138	103
139	105
140	106
141	57
142	142
143	108
144	144
145	110
146	110
147	76
148	98
149	71
150	79
151	72
152	98
153	74
154	106
155	134
156	128
157	34
158	57
159	120
160	35
161	46
162	46
163	47
164	46
165	23
166	46
167	50
168	51
169	76
170	79
171	23
172	71
173	23
174	134
175	46
176	48
177	136
178	137
179	137
180	71
181	140
182	72
183	72
184	46
185	46
186	23
187	23
188	34
189	35
190	23
191	7
192	47
193	71
194	53
195	71
196	72
197	57
198	23
199	0
200	0
201	0
202	0
203	0
