1	0
2	0
3	0
4	0
5	0
6	73
7	91
8	136
9	36
10	114
11	115
12	116
13	116
14	117
15	30
16	140
17	119
18	32
19	33
20	121
21	122
22	49
23	36
24	122
25	79
26	9
27	126
28	83
29	44
30	32
31	44
32	45
33	47
34	48
35	48
36	36
37	37
38	8
39	39
40	11
41	84
42	85
43	32
44	32
45	15
46	16
47	16
48	126
49	8
50	8
51	136
52	121
53	32
54	33
55	34
56	125
57	49
58	126
59	127
60	97
61	99
62	101
63	101
64	103
65	103
66	104
67	105
68	30
69	132
70	134
71	110
72	136
73	136
74	137
75	138
76	117
77	117
78	118
79	119
80	120
81	120
82	121
83	122
84	123
85	123
86	123
87	125
88	126
89	127
90	128
91	110
92	113
93	113
94	114
95	116
96	139
97	33
98	34
99	28
100	29
101	29
102	139
103	138
104	139
105	140
106	94
107	98
108	26
109	139
110	140
111	131
112	136
113	128
114	25
115	129
116	139
117	139
118	139
119	140
120	29
121	141
122	142
123	143
124	9
125	144
126	9
127	145
128	123
129	124
130	124
131	126
132	110
133	111
134	113
135	113
136	114
137	115
138	116
139	117
140	118
141	119
142	120
143	121
144	122
145	122
146	122
147	122
148	122
149	123
150	126
151	124
152	57
153	22
154	57
155	101
156	48
157	66
158	67
159	86
160	52
161	54
162	54
163	55
164	56
165	29
166	29
167	30
168	29
169	32
170	14
171	73
172	73
173	16
174	18
175	18
176	76
177	34
178	35
179	35
180	36
181	138
182	138
183	71
184	71
185	72
186	74
187	75
188	58
189	78
190	35
191	35
192	36
193	62
194	62
195	62
196	121
197	36
198	122
199	0
200	0
201	0
202	0
203	0
