1	0
2	0
3	0
4	0
5	0
6	85
7	6
8	59
9	36
10	60
11	32
12	51
13	88
14	36
15	78
16	58
17	59
18	60
19	61
20	32
21	34
22	36
23	36
24	58
25	32
26	59
27	36
28	81
29	36
30	36
31	81
32	59
33	60
34	81
35	59
36	59
37	60
38	36
39	36
40	33
41	59
42	59
43	51
44	51
45	34
46	25
47	36
48	29
49	31
50	31
51	32
52	34
53	59
54	36
55	80
56	58
57	58
58	59
59	61
60	79
61	79
62	81
63	58
64	36
65	60
66	82
67	36
68	34
69	27
70	28
71	36
72	81
73	85
74	34
75	85
76	87
77	60
78	81
79	79
80	80
81	81
82	83
83	84
84	85
85	86
86	87
87	29
88	81
89	81
90	82
91	82
92	83
93	85
94	85
95	86
96	79
97	81
98	30
99	31
100	31
101	31
102	33
103	34
104	58
105	58
106	59
107	31
108	62
109	32
110	65
111	67
112	68
113	69
114	70
115	71
116	73
117	74
118	75
119	76
120	79
121	80
122	81
123	82
124	82
125	83
126	84
127	85
128	85
129	25
130	79
131	79
132	79
133	81
134	33
135	33
136	85
137	87
138	87
139	31
140	30
141	31
142	32
143	32
144	36
145	34
146	34
147	36
148	36
149	81
150	34
151	60
152	81
153	33
154	81
155	79
156	82
157	36
158	59
159	59
160	36
161	81
162	81
163	58
164	34
165	34
166	60
167	34
168	81
169	81
170	60
171	59
172	81
173	81
174	79
175	79
176	79
177	60
178	60
179	82
180	81
181	85
182	85
183	85
184	36
185	36
186	78
187	36
188	79
189	60
190	80
191	81
192	36
193	81
194	36
195	36
196	85
197	60
198	86
199	0
200	0
201	0
202	0
203	0
