1	0
2	0
3	0
4	0
5	0
6	61
7	62
8	63
9	63
10	63
11	71
12	65
13	98
14	99
15	99
16	77
17	101
18	25
19	84
20	85
21	20
22	86
23	22
24	22
25	23
26	25
27	71
28	27
29	73
30	84
31	84
32	73
33	86
34	54
35	54
36	42
37	25
38	43
39	26
40	86
41	46
42	46
43	46
44	86
45	49
46	86
47	86
48	84
49	37
50	53
51	39
52	39
53	40
54	42
55	43
56	26
57	6
58	25
59	26
60	26
61	85
62	28
63	29
64	29
65	103
66	57
67	88
68	16
69	16
70	14
71	61
72	8
73	20
74	20
75	75
76	75
77	65
78	67
79	13
80	102
81	80
82	81
83	82
84	89
85	88
86	91
87	91
88	92
89	91
90	94
91	94
92	95
93	95
94	97
95	98
96	99
97	99
98	99
99	101
100	102
101	46
102	46
103	59
104	59
105	46
106	46
107	47
108	63
109	63
110	65
111	59
112	103
113	46
114	93
115	71
116	63
117	98
118	41
119	79
120	77
121	80
122	81
123	82
124	83
125	82
126	83
127	85
128	85
129	86
130	87
131	70
132	71
133	62
134	94
135	96
136	74
137	74
138	98
139	76
140	77
141	79
142	79
143	81
144	16
145	104
146	81
147	24
148	59
149	59
150	103
151	103
152	85
153	31
154	32
155	33
156	34
157	34
158	34
159	35
160	58
161	6
162	91
163	6
164	57
165	59
166	8
167	34
168	9
169	73
170	91
171	103
172	104
173	23
174	23
175	34
176	34
177	35
178	47
179	37
180	39
181	39
182	40
183	42
184	103
185	104
186	105
187	105
188	28
189	59
190	85
191	26
192	16
193	91
194	16
195	91
196	22
197	59
198	59
199	0
200	0
201	0
202	0
203	0
