1	0
2	0
3	0
4	0
5	0
6	87
7	85
8	85
9	30
10	72
11	73
12	74
13	75
14	75
15	43
16	25
17	67
18	66
19	75
20	75
21	99
22	105
23	106
24	70
25	85
26	87
27	87
28	89
29	49
30	49
31	50
32	51
33	52
34	83
35	54
36	55
37	65
38	104
39	67
40	68
41	69
42	71
43	71
44	16
45	59
46	41
47	92
48	69
49	36
50	38
51	18
52	17
53	19
54	41
55	102
56	103
57	24
58	34
59	10
60	68
61	59
62	39
63	40
64	41
65	78
66	78
67	79
68	89
69	89
70	92
71	71
72	99
73	94
74	102
75	102
76	103
77	53
78	53
79	20
80	18
81	19
82	20
83	21
84	23
85	24
86	25
87	26
88	27
89	29
90	30
91	31
92	104
93	34
94	84
95	72
96	71
97	62
98	26
99	27
100	27
101	77
102	18
103	13
104	56
105	57
106	57
107	58
108	59
109	60
110	34
111	69
112	69
113	71
114	71
115	75
116	73
117	74
118	75
119	77
120	79
121	80
122	81
123	82
124	83
125	71
126	85
127	85
128	85
129	86
130	65
131	90
132	91
133	68
134	103
135	59
136	24
137	25
138	26
139	28
140	30
141	30
142	77
143	89
144	89
145	99
146	40
147	51
148	41
149	36
150	103
151	103
152	103
153	39
154	67
155	40
156	69
157	42
158	28
159	16
160	46
161	26
162	49
163	105
164	50
165	103
166	23
167	69
168	100
169	6
170	7
171	71
172	104
173	13
174	91
175	61
176	61
177	60
178	19
179	20
180	72
181	65
182	24
183	24
184	25
185	51
186	105
187	106
188	6
189	108
190	94
191	65
192	66
193	66
194	67
195	106
196	69
197	108
198	26
199	0
200	0
201	0
202	0
203	0
