1	0
2	0
3	0
4	0
5	0
6	53
7	619
8	393
9	325
10	336
11	15
12	391
13	317
14	317
15	317
16	21
17	286
18	67
19	67
20	609
21	523
22	67
23	560
24	40
25	207
26	611
27	40
28	41
29	42
30	113
31	211
32	39
33	40
34	608
35	306
36	232
37	219
38	219
39	391
40	202
41	380
42	405
43	536
44	373
45	458
46	232
47	232
48	139
49	601
50	601
51	123
52	40
53	409
54	617
55	201
56	71
57	365
58	365
59	366
60	367
61	368
62	17
63	208
64	438
65	512
66	512
67	91
68	340
69	263
70	73
71	470
72	267
73	429
74	429
75	484
76	272
77	273
78	508
79	422
80	423
81	67
82	194
83	526
84	412
85	526
86	182
87	12
88	501
89	500
90	503
91	503
92	503
93	504
94	459
95	507
96	65
97	602
98	187
99	465
100	604
101	356
102	608
103	468
104	310
105	311
106	362
107	456
108	251
109	179
110	179
111	604
112	182
113	501
114	606
115	76
116	505
117	507
118	79
119	80
120	65
121	67
122	67
123	621
124	70
125	175
126	624
127	573
128	285
129	71
130	14
131	73
132	73
133	72
134	76
135	271
136	272
137	314
138	507
139	508
140	433
141	393
142	510
143	183
144	181
145	611
146	602
147	201
148	185
149	620
150	194
151	195
152	190
153	544
154	139
155	140
156	141
157	373
158	374
159	157
160	158
161	131
162	421
163	392
164	612
165	611
166	614
167	614
168	615
169	181
170	130
171	604
172	619
173	620
174	600
175	604
176	598
177	550
178	406
179	405
180	189
181	448
182	66
183	66
184	411
185	179
186	201
187	71
188	405
189	406
190	408
191	129
192	229
193	410
194	365
195	368
196	130
197	11
198	537
199	0
200	0
201	0
202	0
203	0
