1	0
2	0
3	0
4	0
5	0
6	53
7	471
8	393
9	394
10	235
11	235
12	236
13	602
14	508
15	508
16	340
17	53
18	53
19	608
20	345
21	429
22	495
23	431
24	431
25	432
26	434
27	206
28	206
29	207
30	208
31	211
32	212
33	213
34	213
35	214
36	216
37	219
38	218
39	219
40	240
41	240
42	240
43	197
44	407
45	143
46	231
47	232
48	390
49	391
50	406
51	406
52	407
53	409
54	242
55	201
56	201
57	202
58	203
59	71
60	205
61	207
62	208
63	208
64	131
65	210
66	91
67	134
68	261
69	425
70	423
71	281
72	267
73	282
74	77
75	484
76	272
77	273
78	476
79	606
80	66
81	67
82	246
83	69
84	69
85	182
86	182
87	500
88	501
89	500
90	503
91	503
92	504
93	62
94	63
95	507
96	508
97	602
98	7
99	510
100	511
101	608
102	527
103	527
104	250
105	251
106	455
107	53
108	53
109	472
110	474
111	604
112	604
113	455
114	598
115	600
116	602
117	602
118	603
119	604
120	605
121	67
122	67
123	491
124	492
125	491
126	492
127	285
128	494
129	495
130	294
131	331
132	74
133	332
134	61
135	333
136	61
137	61
138	507
139	485
140	65
141	67
142	277
143	278
144	189
145	285
146	99
147	610
148	220
149	468
150	405
151	405
152	405
153	225
154	408
155	226
156	227
157	373
158	374
159	158
160	158
161	159
162	160
163	161
164	162
165	568
166	383
167	385
168	385
169	387
170	176
171	118
172	619
173	379
174	365
175	366
176	301
177	271
178	456
179	405
180	448
181	448
182	287
183	66
184	179
185	179
186	405
187	71
188	406
189	406
190	408
191	409
192	409
193	410
194	584
195	279
196	160
197	161
198	69
199	0
200	0
201	0
202	0
203	0
