1	NaN
2	NaN
3	NaN
4	NaN
5	NaN
6	53
7	619
8	393
9	394
10	235
11	316
12	391
13	602
14	317
15	604
16	320
17	53
18	53
19	608
20	609
21	523
22	463
23	560
24	40
25	432
26	611
27	206
28	206
29	207
30	211
31	541
32	39
33	213
34	214
35	215
36	232
37	219
38	219
39	391
40	240
41	240
42	405
43	536
44	407
45	29
46	374
47	232
48	390
49	391
50	253
51	254
52	40
53	409
54	451
55	201
56	609
57	248
58	175
59	205
60	128
61	128
62	129
63	570
64	131
65	512
66	512
67	134
68	487
69	280
70	152
71	470
72	267
73	167
74	167
75	484
76	272
77	273
78	508
79	8
80	511
81	67
82	526
83	526
84	526
85	526
86	182
87	12
88	73
89	500
90	503
91	503
92	504
93	504
94	459
95	507
96	6
97	6
98	464
99	8
100	379
101	379
102	261
103	278
104	454
105	455
106	455
107	456
108	251
109	179
110	179
111	604
112	379
113	501
114	377
115	76
116	53
117	262
118	79
119	412
120	66
121	8
122	68
123	491
124	491
125	491
126	175
127	12
128	285
129	285
130	205
131	73
132	73
133	53
134	503
135	505
136	61
137	61
138	507
139	485
140	233
141	489
142	488
143	198
144	398
145	398
146	399
147	201
148	202
149	20
150	405
151	195
152	405
153	130
154	196
155	197
156	372
157	373
158	374
159	157
160	158
161	159
162	414
163	392
164	612
165	399
166	406
167	614
168	615
169	176
170	176
171	178
172	619
173	620
174	432
175	366
176	301
177	550
178	405
179	405
180	448
181	448
182	306
183	66
184	411
185	179
186	223
187	71
188	406
189	406
190	408
191	129
192	409
193	410
194	410
195	388
196	8
197	161
198	537
199	NaN
200	NaN
201	NaN
202	NaN
203	NaN
