1	NaN
2	NaN
3	NaN
4	NaN
5	NaN
6	618
7	619
8	620
9	619
10	622
11	622
12	623
13	192
14	604
15	604
16	192
17	194
18	195
19	195
20	196
21	196
22	202
23	203
24	206
25	207
26	205
27	206
28	206
29	207
30	208
31	211
32	140
33	140
34	213
35	214
36	108
37	219
38	218
39	219
40	223
41	196
42	196
43	224
44	198
45	230
46	231
47	232
48	234
49	235
50	238
51	238
52	239
53	240
54	242
55	243
56	201
57	108
58	203
59	253
60	253
61	254
62	255
63	208
64	89
65	91
66	91
67	91
68	93
69	94
70	546
71	547
72	187
73	397
74	269
75	547
76	547
77	547
78	547
79	81
80	81
81	246
82	246
83	69
84	69
85	69
86	70
87	72
88	73
89	352
90	350
91	503
92	504
93	504
94	506
95	507
96	390
97	392
98	392
99	510
100	511
101	512
102	527
103	191
104	84
105	455
106	515
107	515
108	84
109	303
110	82
111	83
112	398
113	395
114	396
115	397
116	61
117	61
118	396
119	339
120	341
121	67
122	68
123	68
124	364
125	363
126	202
127	346
128	83
129	84
130	205
131	206
132	353
133	354
134	76
135	355
136	355
137	355
138	357
139	357
140	358
141	360
142	361
143	362
144	189
145	190
146	190
147	191
148	361
149	193
150	363
151	368
152	369
153	367
154	369
155	369
156	372
157	373
158	374
159	374
160	375
161	376
162	381
163	381
164	381
165	39
166	406
167	401
168	401
169	402
170	403
171	403
172	402
173	405
174	365
175	366
176	405
177	405
178	404
179	405
180	407
181	403
182	404
183	405
184	405
185	405
186	405
187	405
188	406
189	406
190	408
191	409
192	409
193	410
194	409
195	410
196	409
197	408
198	537
199	NaN
200	NaN
201	NaN
202	NaN
203	NaN
