1	0
2	0
3	0
4	0
5	0
6	28
7	103
8	103
9	95
10	96
11	124
12	133
13	190
14	111
15	203
16	41
17	42
18	42
19	57
20	44
21	45
22	45
23	13
24	168
25	98
26	56
27	229
28	230
29	95
30	96
31	106
32	106
33	234
34	101
35	102
36	156
37	170
38	113
39	105
40	141
41	131
42	170
43	18
44	18
45	65
46	20
47	55
48	232
49	157
50	13
51	211
52	208
53	48
54	193
55	233
56	234
57	200
58	58
59	236
60	237
61	37
62	38
63	63
64	63
65	64
66	171
67	21
68	90
69	144
70	90
71	8
72	114
73	150
74	120
75	233
76	234
77	157
78	158
79	42
80	234
81	153
82	152
83	153
84	91
85	220
86	93
87	103
88	97
89	13
90	99
91	14
92	70
93	71
94	18
95	18
96	90
97	120
98	92
99	122
100	174
101	174
102	186
103	186
104	187
105	22
106	21
107	24
108	24
109	45
110	12
111	13
112	93
113	224
114	174
115	72
116	92
117	105
118	94
119	95
120	181
121	99
122	109
123	200
124	101
125	203
126	103
127	178
128	103
129	72
130	72
131	73
132	232
133	25
134	234
135	187
136	95
137	102
138	214
139	186
140	55
141	72
142	119
143	77
144	18
145	134
146	120
147	109
148	100
149	100
150	102
151	101
152	103
153	99
154	149
155	149
156	100
157	13
158	192
159	121
160	144
161	144
162	145
163	91
164	148
165	149
166	49
167	171
168	97
169	12
170	13
171	117
172	91
173	134
174	69
175	70
176	166
177	106
178	150
179	18
180	219
181	142
182	142
183	135
184	136
185	26
186	92
187	45
188	45
189	174
190	174
191	175
192	176
193	155
194	178
195	157
196	181
197	181
198	182
199	0
200	0
201	0
202	0
203	0
